year,districtid,enrollment,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,districtnumber,nces_lea
2023,23042,195,0.4717948717948718,0.010256410256410256,0.12307692307692308,0.07179487179487179,0.7589743589743589,0.005128205128205128,0.035897435897435895,0.5230769230769231,0.046153846153846156,0.1641025641025641,100246,5308220
2024,23042,211,0.4834123222748815,0.004739336492890996,0.15165876777251186,0.09004739336492891,0.7156398104265402,0.052132701421800945,0.06635071090047394,0.5071090047393365,0.037914691943127965,0.17061611374407584,100246,5308220
2025,23042,208,0.4519230769230769,0.009615384615384616,0.1971153846153846,0.08173076923076923,0.6730769230769231,0.08653846153846154,0.08173076923076923,0.4519230769230769,0.019230769230769232,0.19230769230769232,100246,5308220
2015,23054,227,0.5066079295154186,0,0.06167400881057269,0.06607929515418502,0.8370044052863436,0,0,0.5154185022026432,0.013215859030837005,0.1013215859030837,100099,5303240
2016,23054,232,0.46120689655172414,0.008620689655172414,0.05172413793103448,0.07758620689655173,0.8362068965517241,0,0,0.4870689655172414,0.01293103448275862,0.11637931034482758,100099,5303240
2017,23054,225,0.4577777777777778,0.0044444444444444444,0.08,0.08444444444444445,0.8133333333333334,0,0,0.4711111111111111,0.013333333333333334,0.08444444444444445,100099,5303240
2018,23054,225,0.4222222222222222,0.008888888888888889,0.07555555555555556,0.08,0.8,0,0.02666666666666667,0.5155555555555555,0.008888888888888889,0.10222222222222223,100099,5303240
2019,23054,214,0.4672897196261682,0.004672897196261682,0.09813084112149532,0.0794392523364486,0.7850467289719626,0.004672897196261682,0,0.49065420560747663,0.004672897196261682,0.14485981308411214,100099,5303240
2020,23054,206,0.4563106796116505,0.009708737864077669,0.07281553398058252,0.0970873786407767,0.7961165048543689,0.0048543689320388345,0,0.47572815533980584,0.009708737864077669,0.1650485436893204,100099,5303240
2021,23054,200,0.425,0.01,0.085,0.095,0.775,0.005,0,0.42,0.005,0.15,100099,5303240
2022,23054,213,0.4507042253521127,0.018779342723004695,0.1267605633802817,0.09389671361502347,0.7183098591549296,0,0,0.4507042253521127,0.004694835680751174,0.14084507042253522,100099,5303240
2023,23054,241,0.3983402489626556,0.02074688796680498,0.11203319502074689,0.12033195020746888,0.7302904564315352,0.008298755186721992,0.06224066390041494,0.49377593360995853,0.029045643153526972,0.14522821576763487,100099,5303240
2024,23054,241,0.4024896265560166,0.012448132780082987,0.11618257261410789,0.13278008298755187,0.7344398340248963,0.016597510373443983,0.058091286307053944,0.5311203319502075,0.029045643153526972,0.17012448132780084,100099,5303240
2025,23054,224,0.4642857142857143,0.004464285714285714,0.12053571428571429,0.10714285714285714,0.7633928571428571,0.013392857142857142,0.07589285714285714,0.5178571428571429,0.0625,0.16071428571428573,100099,5303240
2015,23309,4290,0.4801864801864802,0.003962703962703963,0.2766899766899767,0.06853146853146853,0.6086247086247086,0.1055944055944056,0.025874125874125874,0.7046620046620047,0.031002331002331,0.17505827505827506,100235,5307900
2016,23309,4363,0.47673619069447626,0.0050424020169608065,0.28741691496676597,0.06761402704561081,0.5993582397432959,0.1168920467568187,0.029337611735044695,0.7024982809993124,0.03988081595232638,0.17327526931010773,100235,5307900
2017,23309,4486,0.4741417744092733,0.005572893446277307,0.3029424877396344,0.06553722692822113,0.5844850646455639,0.1388765046812305,0.021845742309407043,0.7059741417744093,0.04190815871600535,0.17097637093178777,100235,5307900
2018,23309,4470,0.47941834451901566,0.006487695749440716,0.31789709172259506,0.08053691275167785,0.5550335570469799,0.16375838926174496,0.02930648769574944,0.6901565995525727,0.05167785234899329,0.174496644295302,100235,5307900
2019,23309,4557,0.47619047619047616,0.004608294930875576,0.3346499890278692,0.07834101382488479,0.543778801843318,0.18191792846170726,0.029844195742813256,0.6962914197937239,0.06166337502743033,0.17665130568356374,100235,5307900
2020,23309,4725,0.47894179894179895,0.005925925925925926,0.3384126984126984,0.07873015873015873,0.537989417989418,0.1832804232804233,0.024761904761904763,0.6956613756613756,0.057777777777777775,0.16,100235,5307900
2021,23309,4369,0.4785992217898833,0.004806591897459373,0.3680476081483177,0.07507438773174639,0.5129320210574502,0.20187685969329366,0.020370794232089724,0.6974135957885099,0.0563057907988098,0.1462577248798352,100235,5307900
2022,23309,4421,0.4804342908844153,0.006107215562090025,0.3813616828771771,0.06582221216919248,0.5071250848224383,0.21601447636281385,0.014476362813843022,0.6950916082334313,0.06265550780366433,0.15154942320741913,100235,5307900
2023,23309,4533,0.4784910655195235,0.0066181336863004635,0.3944407677035076,0.06750496360026473,0.4912861239797044,0.22457533642179572,0.018310169865431283,0.6977718949922789,0.06949040370615486,0.16412971542025148,100235,5307900
2024,23309,4537,0.4703548600396738,0.00793475865109103,0.40930130041877893,0.06347806920872824,0.4787304386158254,0.24134890897068548,0.027771655278818603,0.6632135772536919,0.07670266696054662,0.16729116156050253,100235,5307900
2025,23309,4585,0.47895310796074153,0.009814612868047983,0.42050163576881133,0.06281352235550709,0.47044711014176666,0.25976008724100325,0.03162486368593239,0.670010905125409,0.07742639040348964,0.1777535441657579,100235,5307900
2015,23311,183,0.46994535519125685,0.00546448087431694,0.0546448087431694,0.02185792349726776,0.8852459016393442,0,0,0.6721311475409836,0,0.1366120218579235,100140,5304800
2016,23311,164,0.4329268292682927,0.006097560975609756,0.04878048780487805,0.018292682926829267,0.9085365853658537,0,0,0.6707317073170732,0.006097560975609756,0.15853658536585366,100140,5304800
2017,23311,533,0.49906191369606,0.058161350844277676,0.1125703564727955,0.08818011257035648,0.7166979362101313,0,0,0.4277673545966229,0.06941838649155722,0.13320825515947468,100140,5304800
2018,23311,1057,0.5023651844843898,0.06622516556291391,0.11163670766319773,0.10785241248817408,0.6868495742667928,9.46073793755913e-4,0.02554399243140965,0.35572374645222327,0.06244087038789026,0.14758751182592242,100140,5304800
2019,23311,1676,0.5155131264916468,0.06443914081145585,0.11575178997613365,0.09964200477326969,0.6801909307875895,0.00954653937947494,0.026252983293556086,0.23806682577565633,0.06264916467780429,0.15453460620525059,100140,5304800
2020,23311,1834,0.529989094874591,0.05561613958560523,0.11177753544165758,0.1128680479825518,0.6684841875681571,0.016902944383860415,0.011995637949836423,0.32061068702290074,0.07360959651035986,0.15921483097055616,100140,5304800
2021,23311,2215,0.5146726862302483,0.036568848758465014,0.11151241534988714,0.10158013544018059,0.7173814898419865,0.01218961625282167,0.0618510158013544,0.2072234762979684,0.05146726862302483,0.14672686230248308,100140,5304800
2022,23311,1577,0.4705136334812936,0.04819277108433735,0.12111604311984782,0.14584654407102093,0.6334812935954344,0.020291693088142042,0.05707038681039949,0.29105897273303744,0.05199746353836398,0.17564996829422955,100140,5304800
2023,23311,1048,0.48091603053435117,0.060114503816793896,0.12118320610687022,0.1383587786259542,0.6288167938931297,0.02385496183206107,0.01049618320610687,0.2814885496183206,0.06297709923664122,0.17461832061068702,100140,5304800
2024,23311,885,0.4689265536723164,0.04293785310734463,0.12994350282485875,0.14350282485875707,0.631638418079096,0.015819209039548022,0.007909604519774011,0.48135593220338985,0.05084745762711865,0.17853107344632768,100140,5304800
2025,23311,786,0.4961832061068702,0.008905852417302799,0.14249363867684478,0.20229007633587787,0.6272264631043257,0.021628498727735368,0.002544529262086514,0.42748091603053434,0.04834605597964377,0.1717557251908397,100140,5304800
2015,23402,714,0.4789915966386555,0.011204481792717087,0.09243697478991597,0.05042016806722689,0.8207282913165266,0.0014005602240896359,0,0.6890756302521008,0.018207282913165267,0.21288515406162464,100200,5306750
2016,23402,720,0.48055555555555557,0.016666666666666666,0.1111111111111111,0.05555555555555555,0.7930555555555555,0.029166666666666667,0,0.7347222222222223,0.022222222222222223,0.18611111111111112,100200,5306750
2017,23402,773,0.46054333764553684,0.01164294954721863,0.1332470892626132,0.05821474773609314,0.7749029754204398,0.02457956015523933,0,0.7244501940491591,0.0129366106080207,0.15265200517464425,100200,5306750
2018,23402,811,0.46732429099876693,0.009864364981504316,0.12946979038224415,0.06411837237977805,0.7743526510480888,0.02096177558569667,0.004932182490752158,0.6843403205918619,0.04562268803945746,0.15289765721331688,100200,5306750
2019,23402,810,0.45925925925925926,0.009876543209876543,0.11975308641975309,0.07407407407407407,0.7728395061728395,0.022222222222222223,0.016049382716049384,0.6703703703703704,0.03950617283950617,0.16790123456790124,100200,5306750
2020,23402,797,0.45545796737766625,0.00878293601003764,0.1480552070263488,0.06273525721455459,0.7590966122961104,0.02132998745294856,0.053952321204516936,0.6624843161856964,0.050188205771643665,0.17565872020075282,100200,5306750
2021,23402,662,0.4561933534743202,0.0075528700906344415,0.1540785498489426,0.07099697885196375,0.7447129909365559,0.04078549848942598,0.04380664652567976,0.6586102719033232,0.061933534743202415,0.19637462235649547,100200,5306750
2022,23402,699,0.4592274678111588,0.012875536480686695,0.1688125894134478,0.06866952789699571,0.7296137339055794,0.04721030042918455,0.024320457796852647,0.6223175965665236,0.05722460658082976,0.18168812589413447,100200,5306750
2023,23402,747,0.45917001338688085,0.018741633199464525,0.17670682730923695,0.05756358768406961,0.7175368139223561,0.05622489959839357,0.01606425702811245,0.6331994645247657,0.04819277108433735,0.20080321285140562,100200,5306750
2024,23402,746,0.4839142091152815,0.01876675603217158,0.1970509383378016,0.06032171581769437,0.6943699731903485,0.06836461126005362,0.030831099195710455,0.6487935656836461,0.04289544235924933,0.1863270777479893,100200,5306750
2025,23402,733,0.4843110504774898,0.017735334242837655,0.21145975443383355,0.06002728512960437,0.684856753069577,0.08049113233287858,0.010914051841746248,0.6875852660300137,0.03956343792633015,0.20463847203274216,100200,5306750
2015,23403,2159,0.49328392774432606,0.008800370541917554,0.18110236220472442,0.06947660954145438,0.7160722556739231,0.08707735062528948,0.013432144511347846,0.5743399722093562,0.0333487725798981,0.1621120889300602,100170,5305790
2016,23403,2181,0.4938101788170564,0.006419073819348923,0.18890417239798257,0.06740027510316368,0.7116001834021092,0.08436497019715727,0.011004126547455296,0.5731315910132967,0.048143053645116916,0.16185236130215497,100170,5305790
2017,23403,2222,0.48694869486948694,0.0063006300630063005,0.20477047704770476,0.0702070207020702,0.6957695769576958,0.09450945094509451,0.011251125112511251,0.5855085508550855,0.03915391539153915,0.1485148514851485,100170,5305790
2018,23403,2263,0.48166151126822804,0.003977021652673442,0.22182942996022978,0.06584180291648255,0.6858152894387981,0.1095890410958904,0.034909412284577994,0.6098099867432611,0.04551480335837384,0.1506849315068493,100170,5305790
2019,23403,2343,0.47247119078104993,0.004694835680751174,0.23772940674349125,0.06316688006828852,0.6705078958600086,0.11609048228766539,0.03286384976525822,0.6355100298762271,0.0499359795134443,0.16517285531370038,100170,5305790
2020,23403,2394,0.4715956558061821,0.0037593984962406013,0.25396825396825395,0.07142857142857142,0.6482873851294904,0.14870509607351712,0.03007518796992481,0.576858813700919,0.04845446950710108,0.16791979949874686,100170,5305790
2021,23403,2249,0.47265451311694084,0.004001778568252557,0.2663405958203646,0.07025344597598933,0.6371720764784349,0.154290795909293,0.03912850155624722,0.5602489995553579,0.04802134281903068,0.17741218319253002,100170,5305790
2022,23403,2307,0.48244473342002603,0.006935413957520589,0.26007802340702213,0.06718682271348071,0.6419592544429996,0.14607715648027741,0.03987863025574339,0.5934113567403554,0.045513654096228866,0.1751192024273949,100170,5305790
2023,23403,2299,0.47629404088734234,0.0034797738147020443,0.27925184862983904,0.07525010874293171,0.6189647672901262,0.15397999130056547,0.040452370595911266,0.47237929534580253,0.050456720313179645,0.16789908655937363,100170,5305790
2024,23403,2344,0.47397610921501704,0.006825938566552901,0.2939419795221843,0.07849829351535836,0.5938566552901023,0.177901023890785,0.0674061433447099,0.49402730375426623,0.06100682593856655,0.16467576791808874,100170,5305790
2025,23403,2345,0.4626865671641791,0.005543710021321962,0.2997867803837953,0.08102345415778252,0.5880597014925373,0.1880597014925373,0.07803837953091684,0.5812366737739872,0.06780383795309168,0.15010660980810234,100170,5305790
2015,23404,317,0.45741324921135645,0,0.10725552050473186,0.1892744479495268,0.45741324921135645,0.01892744479495268,0,0.9337539432176656,0.022082018927444796,0.22397476340694006,100107,5303600
2016,23404,313,0.46006389776357826,0.006389776357827476,0.13099041533546327,0.18210862619808307,0.43130990415335463,0.02875399361022364,0,0.7571884984025559,0.019169329073482427,0.26198083067092653,100107,5303600
2017,23404,335,0.4746268656716418,0,0.11641791044776119,0.14925373134328357,0.46567164179104475,0.020895522388059702,0,0.8507462686567164,0.023880597014925373,0.23283582089552238,100107,5303600
2018,23404,320,0.484375,0,0.115625,0.15625,0.44375,0.015625,0.003125,0.84375,0.015625,0.178125,100107,5303600
2019,23404,305,0.4786885245901639,0,0.14426229508196722,0.15081967213114755,0.43278688524590164,0.02622950819672131,0.003278688524590164,0.8426229508196721,0.01639344262295082,0.1540983606557377,100107,5303600
2020,23404,340,0.4588235294117647,0,0.15588235294117647,0.15588235294117647,0.4588235294117647,0.020588235294117647,0.0029411764705882353,0.8264705882352941,0.029411764705882353,0.15588235294117647,100107,5303600
2021,23404,313,0.43769968051118213,0,0.16932907348242812,0.17252396166134185,0.4504792332268371,0.03514376996805112,0.012779552715654952,0.7699680511182109,0.04153354632587859,0.14376996805111822,100107,5303600
2022,23404,314,0.48089171974522293,0.006369426751592357,0.1305732484076433,0.20063694267515925,0.43630573248407645,0.028662420382165606,0.025477707006369428,0.8152866242038217,0.025477707006369428,0.14331210191082802,100107,5303600
