year,districtid,districtnumber,nces_lea,name,county,expectedtotest_n,metMATH_n,metMATH_pct,metMATH_Level1_pct,metMATH_Level2_pct,metMATH_Level3_pct,metMATH_Level4_pct,testedonly_metMATH_pct,noscore_MATH_pct,metELA_n,metELA_pct,metELA_Level1_pct,metELA_Level2_pct,metELA_Level3_pct,metELA_Level4_pct,testedonly_metELA_pct,noscore_ELA_pct,meantotalsalary,meancertbasesalary,meanexperience,enrollment,totalrev,tfedrev,tstaterev,c01,c05,c07,c08,c10,tlocalrev,t06,totalexp,tinstruction,tsupport,tcapex,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,tsalaries,tsalariesinstruction,meantotalsalary_cpi_adjusted,meancertbasesalary_cpi_adjusted,totalrev_cpi_adjusted,tfedrev_cpi_adjusted,tstaterev_cpi_adjusted,c01_cpi_adjusted,c05_cpi_adjusted,c07_cpi_adjusted,c08_cpi_adjusted,c10_cpi_adjusted,tlocalrev_cpi_adjusted,t06_cpi_adjusted,totalexp_cpi_adjusted,tinstruction_cpi_adjusted,tsupport_cpi_adjusted,tcapex_cpi_adjusted,tsalaries_cpi_adjusted,tsalariesinstruction_cpi_adjusted
2022,38265,100264,5308790,Tekoa School District,Whitman,21,3,0.25,0.6666666666666,0.0833333333333,0.0833333333333,0.1666666666666,0.25,0,2,0.167,0.4166666666666,0.4166666666666,0.0833333333333,0.0833333333333,0.1666666666666,0,,,,214,4729000,512000,3756000,2451000,310000,0,3000,2000,461000,353000,4928000,2300000,1629000,500000,0.5280373831775701,0.014018691588785047,0.1308411214953271,0.02336448598130841,0.794392523364486,0,0.04205607476635514,0.6308411214953271,0.028037383177570093,0.205607476635514,2168000,1420000,,,3830075.5226302478,414675.12530909013,3042030.802072153,1985095.1799464447,251072.82977698813,0,2429.7370623579495,1619.8247082386333,373369.5952490049,285899.0610041187,3991248.0810999917,1862798.414474428,1319347.2248603667,404956.1770596583,1755889.9837306784,1150075.5428494294
2023,38265,100264,5308790,Tekoa School District,Whitman,,,,,,,,,,5,0.45500001311302185,0.090909090909,0.3636363636363,0.3636363636363,0.090909090909,0.5,0.090909090909,77583.83333333333,69089.72222222222,16.344444433848064,190,7474000,781000,6259000,2792000,309000,0,4000,19000,434000,343000,7233000,2346000,1897000,2690000,0.541871921182266,0.014778325123152709,0.12315270935960591,0.019704433497536946,0.6995073891625616,0,0.014778325123152709,0.5320197044334976,0.034482758620689655,0.21182266009852216,2243000,1436000,60345.662076541186,53738.83773274485,5813369.344903069,607471.4287355227,4868327.365500175,2171652.0218048394,240344.00957653843,0,3111.2493149066468,14778.434245806571,337570.55066737114,266789.62875324494,5625916.573679944,1824747.7231927481,1475509.9875944771,2092315.1642747198,1744633.0533339023,1116938.504051486
2024,38265,100264,5308790,Tekoa School District,Whitman,,,0.1770000010728836,,,,,,,6,0.3529999852180481,0.235294118,0.411764706,0.294117647,0.058823529,0.352941176,0,74523.14285714286,68955.52380952382,12.042857113338652,197,4837322,355703,4199375,2835784.55,368960.76,0,2872.3,36555.55,260993,351824.93,4674601,2410292,1960760,199868,0.5671641791044776,0.014925373134328358,0.12437810945273632,0.04477611940298507,0.7711442786069652,0,0.014925373134328358,0.6119402985074627,0.01990049751243781,0.20398009950248755,2434323,1529912.25,56302.896061903,52096.510440844606,3654639.717839707,268736.774511752,3172665.0955018336,2142460.4042621516,278753.12989714637,0,2170.048150929583,27618.042573447725,197182.52865493315,265806.8581963687,3531702.557665835,1820997.005117977,1481371.5880711237,151002.04847334672,1839152.6389706347,1155862.2877822712
2025,38265,100264,5308790,Tekoa School District,Whitman,21,5,0.23800000548362732,0.57142857143,0.14285714286,0.19047619048,0.04761904762,0.25,0.04761904762,9,0.42899999022483826,0.19047619048,0.33333333333,0.33333333333,0.09523809524,0.45,0.04761904762,77280,70857.34782608696,12.126086956521737,194,4874614,291382,4329999,2810462.03,398776.01,4086.45,5681.2,49448.89,231608,401286.34,4877987,2496784,2007243,366860,0.5990338164251208,0.00966183574879227,0.0966183574879227,0.043478260869565216,0.7922705314009661,0.014492753623188406,0.03864734299516908,0.5072463768115942,0.014492753623188406,0.17391304347826086,2609477.75,1681847.625,56887.14945105025,52159.32369937448,3588287.980514776,214491.34810230235,3187387.4254127606,2068829.8851851977,293545.9430430061,3008.106778911029,4182.029936093513,36400.18627870787,170490.66912602028,295393.84053112013,3590770.9043643926,1837926.0423782484,1477566.4146684066,270052.0140736581,1920881.8679275408,1238037.2308135212
2016,38267,100206,5306930,Pullman School District,Whitman,211,111,0.526,0.2085308056872,0.2464454976303,0.2037914691943,0.3222748815165,0.5362318840579,0.0189573459715,127,0.602,0.1374407582938,0.2180094786729,0.3649289099526,0.2369668246445,0.6287128712871,0.042654028436,,,,2847,40405000,1448000,27286000,15922000,2135000,186000,26000,16000,11671000,10658000,57018000,14136000,9798000,29508000,0.4782456140350877,0.02666666666666667,0.10456140350877192,0.06807017543859649,0.6887719298245614,0.06526315789473684,0.015789473684210527,0.3392982456140351,0.05157894736842105,0.11368421052631579,14613000,9350000,,,39899331.61404344,1429878.2867747776,26944515.837663386,15722736.244494485,2108280.4849890545,183672.2108702408,25674.61012164656,15799.760074859423,11524937.48960527,10524615.179865733,56304419.99677091,13959088.0261383,9675378.075842038,29138707.51805949,14430118.373370046,9232984.793745974
2022,38267,100206,5306930,Pullman School District,Whitman,196,124,0.585,0.1981132075471,0.2028301886792,0.2358490566037,0.3490566037735,0.5933014354066,0.0141509433962,155,0.728,0.112676056338,0.1455399061032,0.3615023474178,0.3661971830985,0.7380952380952,0.0140845070422,,,,2654,49294000,5646000,30748000,22263000,3662000,196000,73000,25000,12900000,12390000,48831000,22735000,16024000,5043000,0.4857890800299177,0.0344053851907255,0.14884068810770382,0.07292445774121167,0.6514584891548242,0.05048616305160808,0.05721765145848916,0.3507853403141361,0.05759162303664921,0.14397905759162305,24185000,14934000,,,39923819.58395759,4572765.151357661,24903185.064460743,18031078.739758343,2965899.040784937,158742.82140738604,59123.6018507101,20247.80885298291,10447869.368139183,10034814.067538332,39548830.16400035,18413357.37090266,12978035.56240793,4084388.001823713,19587730.28437567,12095231.096417872
2023,38267,100206,5306930,Pullman School District,Whitman,180,98,0.5440000295639038,0.25,0.1722222222222,0.1666666666666,0.3777777777777,0.5632183908045,0.0333333333333,116,0.6520000100135803,0.1460674157303,0.1741573033707,0.3370786516853,0.314606741573,0.6705202312138,0.0280898876404,83330.6936936937,76953.33783783784,11.566216208309203,2740,51931000,4226000,33777000,24645000,4122000,224000,80000,10000,13928000,12420000,47428000,24167000,17612000,1949000,0.4857975236707939,0.033139111434814274,0.16023306627822287,0.07683903860160234,0.6453022578295703,0.0528040786598689,0.061908230152949745,0.3805535324107793,0.05972323379461034,0.14857975236707938,26128000,16093000,64815.64091630003,59855.25490693817,40392572.04310426,3287034.9011988724,26272167.027400453,19169184.841468576,3206142.4190112995,174229.9616347722,62224.98629813293,7778.123287266616,10833370.114504943,9660429.122785138,36890083.12684811,18797390.548337232,13698830.733533965,1515956.2286882638,20322680.524970215,12517333.806198167
2024,38267,100206,5306930,Pullman School District,Whitman,205,124,0.6050000190734863,0.190243902,0.195121951,0.209756098,0.395121951,0.610837438,0.009756098,126,0.6179999709129333,0.156862745,0.215686275,0.338235294,0.279411765,0.623762376,0.009803922,88605.67727272728,81862.20454545454,12.033636353435842,2656,41291443,2235768,32967293,24801499.82,4786321.26,263150,78335.63,97817.58,6022640,12811670.600000001,42997664,23199545,17243350,592829,0.4768261030774935,0.03337041156840934,0.15980719317760475,0.08379681127178347,0.6366332962550982,0.06266221727845754,0.060808305524657026,0.38190582128290695,0.06229143492769744,0.16017797552836485,27374592,16895496,66942.37584080534,61847.62232527345,31196051.781277813,1689142.5736543993,24907082.55258983,18737753.307339545,3616108.205973592,198812.16130526742,59183.26394645543,73902.05013661752,4550157.990361223,9679330.883211676,32485116.894994073,17527462.21831203,13027504.015364558,447887.5727700566,20681747.29382437,12764697.230038004
2025,38267,100206,5306930,Pullman School District,Whitman,203,107,0.5270000100135803,0.24137931034,0.22660098522,0.14285714286,0.3842364532,0.5297029703,0.00492610837,127,0.6290000081062317,0.14851485149,0.21782178218,0.34653465347,0.28217821782,0.63184079602,0.00495049505,95881.87623762376,88785.31188118811,12.867326732673268,2695,43327850,2208496,34661078,26263918,5358838.47,284458.63,82539.3,141796.67,6457055,13010313.61,43743327,23397819,17846960,1017454,0.4824817518248175,0.032116788321167884,0.1594890510948905,0.07846715328467153,0.647080291970803,0.06167883211678832,0.0645985401459854,0.39416058394160586,0.07700729927007299,0.16131386861313868,27519088,17037896,70580.31344690485,65356.40923969016,31894382.48373043,1625712.2413825917,25514621.17391964,19333325.937320508,3944734.018205583,209394.93526722316,60758.61147366813,104378.99013912078,4753150.269133686,9577117.685521519,32200222.315413583,17223540.71275392,13137457.049261333,748965.5506931791,20257278.36196433,12541890.994868677
2016,38300,100048,5301440,Colfax School District,Whitman,48,19,0.452,0.2380952380952,0.2857142857142,0.2619047619047,0.1904761904761,0.4634146341463,0.0238095238095,31,0.756,0.097560975609700007,0.1219512195121,0.5853658536585,0.170731707317,0.775,0.0243902439024,,,,600,7946000,363000,5250000,3870000,546000,0,6000,4000,2333000,1780000,7219000,3616000,2822000,220000,0.45757071547420963,0.0016638935108153079,0.033277870216306155,0.07487520798668885,0.8785357737104825,0,0,0.3178036605657238,0.029950083194675542,0.1447587354409318,3699000,2369000,,,7846555.847177061,358457.0566983731,5184296.274563248,3821566.9681066233,539166.8125545778,0,5924.910028072283,3949.940018714856,2303802.5159154395,1757723.3083281107,7128654.248775636,3570745.776918229,2786682.6832033307,217246.70102931705,3652707.0323065626,2339351.9760838733
2017,38300,100048,5301440,Colfax School District,Whitman,37,36,0.679,0.1132075471698,0.1698113207547,0.2830188679245,0.3962264150943,0.7058823529411,0.0377358490566,44,0.83,0.0754716981132,0.0566037735849,0.377358490566,0.4528301886792,0.8627450980392,0.0377358490566,,,,604,8161000,408000,5360000,3997000,606000,0,3000,3000,2393000,1870000,7686000,3885000,2824000,441000,0.46611570247933887,0.001652892561983471,0.04132231404958678,0.06446280991735537,0.8826446280991735,0,0,0.33884297520661155,0.03636363636363636,0.1537190082644628,3813000,2419000,,,7890679.6306722,394485.6377054597,5182458.377699177,3864605.6223253007,585927.1971801681,0,2900.6296890107333,2900.6296890107333,2313735.6152675617,1808059.1728166905,7431413.263245499,3756315.4472689,2730459.4139221036,426392.5642845778,3686700.334732642,2338874.4059056547
2018,38300,100048,5301440,Colfax School District,Whitman,39,19,0.514,0.1891891891891,0.2972972972972,0.1891891891891,0.3243243243243,0.5135135135135,0,25,0.676,0.1621621621621,0.1621621621621,0.4324324324324,0.2432432432432,0.6756756756756,0,,,,585,8735000,438000,5830000,4282000,632000,0,13000,4000,2467000,1918000,8070000,4191000,2990000,407000,0.46362098138747887,0,0.030456852791878174,0.06429780033840947,0.8967851099830795,0.001692047377326565,0.023688663282571912,0.338409475465313,0.03553299492385787,0.1505922165820643,3999000,2555000,,,8244581.475670004,413408.89368557086,5502680.023257713,4041591.0565333664,596516.9424869424,0,12270.126981535208,3775.423686626218,2328492.55872672,1810315.6577372714,7616917.287768396,3955700.16766262,2822129.205753098,384149.3601142177,3774479.830704562,2411551.8798324964
2019,38300,100048,5301440,Colfax School District,Whitman,44,21,0.389,0.2962962962962,0.2962962962962,0.1851851851851,0.2037037037037,0.3962264150943,0.0185185185185,34,0.63,0.1481481481481,0.2222222222222,0.4074074074074,0.2222222222222,0.6296296296296,0,,,,552,9538000,349000,6485000,4695000,790000,0,14000,3000,2704000,1819000,15446000,4341000,2955000,6914000,0.45471014492753625,0,0.02717391304347826,0.08152173913043478,0.8804347826086957,0.0018115942028985507,0.030797101449275364,0.3423913043478261,0.028985507246376812,0.1539855072463768,4238000,2777000,,,8842166.435504433,323539.1157465975,6011894.457354398,4352481.800659815,732366.4797702351,0,12978.646476940876,2781.1385307730447,2506732.8624034375,1686296.9958253894,14319155.248773484,4024307.454028596,2739421.452811449,6409597.267254944,3928821.6978053884,2574407.233318915
2021,38300,100048,5301440,Colfax School District,Whitman,45,24,0.632,0.1842105263157,0.1842105263157,0.3684210526315,0.2631578947368,0.6315789473684,0,27,0.711,0.1315789473684,0.1578947368421,0.3421052631578,0.3684210526315,0.7105263157894,0,,,,512,9468000,667000,6598000,4857000,771000,0,15000,6000,2203000,2060000,10928000,4514000,3371000,1870000,0.47843137254901963,0,0.049019607843137254,0.07254901960784314,0.8705882352941177,0.00196078431372549,0.03137254901960784,0.3058823529411765,0.047058823529411764,0.1627450980392157,4592000,2953000,,,8281006.294282866,583378.8760336577,5770815.32844089,4248082.759963231,674340.4998829836,0,13119.464978268164,5247.785991307265,1926812.0898083178,1801739.8570154947,9557967.552167634,3948084.3274601665,2948381.096116132,1635559.9672907644,4016305.5453471607,2582785.338721726
2023,38300,100048,5301440,Colfax School District,Whitman,35,18,0.5139999985694885,0.2,0.2857142857142,0.2857142857142,0.2285714285714,0.5142857142857,0,27,0.7710000276565552,0.0571428571428,0.1714285714285,0.4,0.3714285714285,0.7714285714285,0,81183.40476190476,75438.83333333333,13.738095286346617,562,11012000,754000,7563000,5553000,877000,0,17000,2000,2695000,2189000,10136000,4965000,3661000,120000,0.4691358024691358,0.003527336860670194,0.03880070546737213,0.047619047619047616,0.890652557319224,0.001763668430335097,0.04585537918871252,0.37389770723104054,0.04056437389770723,0.15520282186948853,4839000,3188000,63145.4531118163,58677.2546314225,8565269.363937998,586470.4958599028,5882594.642159741,4319191.861419152,682141.4122932822,0,13222.80958835325,1555.6246574533234,2096204.225918353,1702631.1875826626,7883905.763973442,3861838.212127875,2847570.935468308,93337.4794471994,3763833.8587083155,2479665.703980597
2024,38300,100048,5301440,Colfax School District,Whitman,42,27,0.6430000066757202,0.166666667,0.19047619,0.380952381,0.261904762,0.642857143,0,26,0.6190000176429749,0.119047619,0.261904762,0.380952381,0.238095238,0.619047619,0,86544.86046511628,79030.58139534884,14.402325671772624,531,9828459,1202773,7381214,5371864.33,859922.99,0,14045.06,3596.17,1215856,2249881.92,9388766,4542693,4025349,116861,0.47601476014760147,0.00922509225092251,0.04059040590405904,0.046125461254612546,0.8856088560885609,0,0.04981549815498155,0.33948339483394835,0.042435424354243544,0.13653136531365315,5240731.5,3453394.5,65385.41044625711,59708.30589557728,7425488.033783803,908705.6799909573,5576572.709088726,4058491.1939425133,649679.45353596,0,10611.167525221963,2716.9383626113,918590.0026447929,1699805.765520976,7093296.068589819,3432044.8925567516,3041186.9074596125,88289.52301841101,3959419.176650565,2609070.204768092
2025,38300,100048,5301440,Colfax School District,Whitman,45,17,0.3779999911785126,0.42222222222,0.17777777778,0.24444444444,0.13333333333,0.38636363636,0.02222222222,19,0.421999990940094,0.26666666667,0.28888888889,0.28888888889,0.13333333333,0.43181818182,0.02222222222,90299.32558139534,82625.13953488372,13.813953488372096,540,9879843,469512,8047090,5723888.03,915285.42,0,16808.49,125695.93,1213650,2339967.88,9836728,4799043,4137877,329977,0.46828358208955223,0.005597014925373134,0.055970149253731345,0.05223880597014925,0.8731343283582089,0,0.054104477611940295,0.33955223880597013,0.04291044776119403,0.13246268656716417,5548135,3635218.5,66470.90100514858,60821.799445326236,7272723.929786655,345615.93314002984,5923602.632971687,4213453.335969043,673757.485480167,0,12373.021256165679,92526.9559433068,893388.8319263348,1722490.9743816927,7240986.229882643,3532658.8556290963,3045963.0862974054,242901.79754670305,4084078.479808524,2675947.4391397866
2015,38301,100194,5306540,Palouse School District,Whitman,14,6,0.429,0.3571428571428,0.2142857142857,0.4285714285714,0,0.4285714285714,0,9,0.643,0.1428571428571,0.0714285714285,0.5714285714285,0.0714285714285,0.75,0.1428571428571,,,,178,2736000,152000,1981000,1625000,148000,0,2000,3000,603000,446000,2709000,1517000,1010000,0,0.47959183673469385,0.00510204081632653,0.10714285714285714,0.05102040816326531,0.8316326530612245,0,0,0.42857142857142855,0.02040816326530612,0.15816326530612246,1545000,1053000,,,2736000,152000,1981000.0000000002,1625000,148000,0,2000.0000000000002,3000,603000,446000,2709000,1517000,1010000.0000000001,0,1545000,1053000
2017,38301,100194,5306540,Palouse School District,Whitman,15,6,0.4,0.3333333333333,0.2666666666666,0.1333333333333,0.2666666666666,0.4,0,9,0.6,0.1333333333333,0.2666666666666,0.3333333333333,0.2666666666666,0.6,0,,,,188,3342000,158000,2335000,1990000,175000,0,0,1000,849000,692000,3222000,1696000,1148000,207000,0.5270935960591133,0,0.06896551724137931,0.03940886699507389,0.8866995073891626,0,0,0.3793103448275862,0,0.13793103448275862,1645000,1091000,,,3231301.473557957,152766.4969545653,2257656.7746133544,1924084.36037712,169203.3985256261,0,0,966.8765630035779,820878.2019900376,669078.5815984758,3115276.2859975277,1639822.6508540679,1109974.2943281073,200143.4485417406,1590511.9461408854,1054862.3302369034
2018,38301,100194,5306540,Palouse School District,Whitman,15,5,0.385,0.3076923076923,0.2307692307692,0.076923076923,0.3076923076923,0.4166666666666,0.076923076923,8,0.615,0.1538461538461,0.1538461538461,0.1538461538461,0.4615384615384,0.6666666666666,0.076923076923,,,,191,3434000,160000,2421000,2006000,192000,0,0,1000,853000,693000,3453000,1823000,1250000,193000,0.4975845410628019,0,0.033816425120772944,0.05314009661835749,0.9130434782608695,0,0.004830917874396135,0.37681159420289856,0.014492753623188406,0.14009661835748793,1795000,1211000,,,3241201.234968608,151016.94746504872,2285075.186330518,1893374.9788430484,181220.33695805844,0,0,943.8559216565545,805109.1011730409,654092.1537079923,3259134.4974800823,1720649.3451798987,1179819.902070693,182164.192879715,1694221.3793735153,1143009.5211260875
